id,title,vote_count,vote_average,score
5336,"Salò, or the 120 Days of Sodom",332.0,6.4,6.367384064596992
1377,Houseboat,25.0,6.8,6.367377844891667
156,Wilbur Wants to Kill Himself,25.0,6.8,6.367377844891667
26038,Call Northside 777,25.0,6.8,6.367377844891667
37749,Looking for Mr. Goodbar,25.0,6.8,6.367377844891667
62676,Limbo,17.0,7.0,6.3673487658764945
10627,Taps,81.0,6.5,6.367343989728922
27452,The Spiral Staircase,46.0,6.6,6.367323782123151
20562,35 Up,8.0,7.7,6.367303812162511
25016,Pygmalion,20.0,6.9,6.367300171244417
16194,Not Quite Hollywood,20.0,6.9,6.367300171244417
32030,Hopscotch,32.0,6.7,6.367296571701373
22112,Criss Cross,32.0,6.7,6.367296571701373
7872,The Road to Guantanamo,32.0,6.7,6.367296571701373
15854,Kung Fu Panda: Secrets of the Furious Five,80.0,6.5,6.36728257348768
11412,The Long Kiss Goodnight,323.0,6.4,6.367261904993742
243684,"Men, Women & Children",323.0,6.4,6.367261904993742
10875,The Fabulous Baker Boys,79.0,6.5,6.36722110035189
13105,Mr. Mom,79.0,6.5,6.36722110035189
16759,Five Minutes of Heaven,45.0,6.6,6.367214284855979
17589,Mrs Brown,45.0,6.6,6.367214284855979
24584,Get Real,45.0,6.6,6.367214284855979
32042,Night Moves,45.0,6.6,6.367214284855979
790,The Fog,318.0,6.4,6.367193642321448
34857,Kiss Me Kate,24.0,6.8,6.367172221110157
31526,Queen Christina,24.0,6.8,6.367172221110157
67612,"Black God, White Devil",24.0,6.8,6.367172221110157
25969,Angus,24.0,6.8,6.367172221110157
22905,The Rape of Europa,10.0,7.4,6.3671437089905085
47466,The Fly (1980),10.0,7.4,6.3671437089905085
16410,Hobson's Choice,31.0,6.7,6.367138963312591
18734,L.I.E.,31.0,6.7,6.367138963312591
34152,Crooklyn,31.0,6.7,6.367138963312591
29380,Easter Parade,31.0,6.7,6.367138963312591
25624,Rosewood,31.0,6.7,6.367138963312591
38171,Anastasia (1956),31.0,6.7,6.367138963312591
24858,Eternity and a Day,14.0,7.1,6.367110959958315
42003,Chuck Berry: Hail! Hail! Rock 'n' Roll,5.0,8.4,6.367064915036194
45560,Berlin Alexanderplatz,5.0,8.4,6.367064915036194
250665,No No: A Dockumentary,16.0,7.0,6.367046921255142
273,The White Sound,16.0,7.0,6.367046921255142
16934,The Young Poisoner's Handbook,19.0,6.9,6.367046377762555
8927,Involuntary,19.0,6.9,6.367046377762555
43317,Artists and Models,19.0,6.9,6.367046377762555
259,Love on the Run,19.0,6.9,6.367046377762555
12524,Titus,76.0,6.5,6.367036338785554
12094,Jackass Number Two,306.0,6.4,6.367028644608945
8012,Get Shorty,305.0,6.4,6.36701481985145
2140,Kiss of the Dragon,304.0,6.4,6.367000983495759
20758,Father of the Bride (1950),43.0,6.6,6.3669949808543365
14050,Recount,43.0,6.6,6.3669949808543365
11835,Death Sentence,303.0,6.4,6.366987135527273
23567,I Was a Male War Bride,30.0,6.7,6.366981205528432
25566,Ragtime,30.0,6.7,6.366981205528432
41474,Lone Wolf and Cub: Baby Cart to Hades,30.0,6.7,6.366981205528432
3055,Valley of the Dolls,30.0,6.7,6.366981205528432
23210,Six Degrees of Separation,75.0,6.5,6.366974637279155
7514,The Harder They Come,23.0,6.8,6.366966401771185
35921,Compulsion,23.0,6.8,6.366966401771185
36266,Cyclo,23.0,6.8,6.366966401771185
303742,Trailer Park Boys: Live at the North Pole,8.0,7.6,6.366920661224989
11596,New Nightmare,297.0,6.4,6.366903803026868
56832,Gantz,73.0,6.5,6.366851062312043
9666,Ju-on: The Grudge 2,73.0,6.5,6.366851062312043
1662,State of Grace,73.0,6.5,6.366851062312043
4193,Evil Under the Sun,73.0,6.5,6.366851062312043
1921,Sweet November,292.0,6.4,6.366834037228743
14262,Desperate Living,29.0,6.7,6.366823298136377
38805,Lilies of the Field,29.0,6.7,6.366823298136377
24918,The Twelve Chairs,29.0,6.7,6.366823298136377
4267,Get Out Your Handkerchiefs,18.0,6.9,6.3667923423364305
10686,Samurai Fiction,18.0,6.9,6.3667923423364305
29454,Face to Face,18.0,6.9,6.3667923423364305
26813,Himalaya,18.0,6.9,6.3667923423364305
17820,Show Boat,18.0,6.9,6.3667923423364305
9840,The Dreamlife of Angels,18.0,6.9,6.3667923423364305
9768,Cry-Baby,289.0,6.4,6.366792036389419
12797,Ghost Town,288.0,6.4,6.366778012460024
2046,The Gift (2000),288.0,6.4,6.366778012460024
18355,The Assignment,41.0,6.6,6.366775263256896
10731,The Client,287.0,6.4,6.36676397668084
41206,A Double Life,13.0,7.1,6.366760789605444
20318,Mother Night,13.0,7.1,6.366760789605444
33257,Fando and Lis,22.0,6.8,6.366760386595645
117629,Yossi,22.0,6.8,6.366760386595645
38621,Firelight,15.0,7.0,6.366744788469756
17908,My Dog Skip,71.0,6.5,6.366727257539559
11060,Internal Affairs,71.0,6.5,6.366727257539559
2148,The Cotton Club,71.0,6.5,6.366727257539559
214075,Words and Pictures,71.0,6.5,6.366727257539559
23439,House of Usher,71.0,6.5,6.366727257539559
28176,Tucker: The Man and His Dream,71.0,6.5,6.366727257539559
8446,Bugsy Malone,71.0,6.5,6.366727257539559
13612,Cheech & Chong's Next Movie,70.0,6.5,6.3666652687758845
13912,Horse Feathers,40.0,6.6,6.366665248993946
21468,There's No Business Like Show Business,28.0,6.7,6.366665240923511
21128,One False Move,28.0,6.7,6.366665240923511
17614,Yossi & Jagger,28.0,6.7,6.366665240923511
47423,Once a Thief,28.0,6.7,6.366665240923511
19958,The Year My Voice Broke,10.0,7.3,6.366665228644089
35199,Wordplay,10.0,7.3,6.366665228644089
99657,Wings of Hope,7.0,7.7,6.3666652265769255
20967,Thirty Two Short Films About Glenn Gould,9.0,7.4,6.366649270975713
11326,Tommy,69.0,6.5,6.3666032223200695
848,Dragonslayer,69.0,6.5,6.3666032223200695
38077,Red Dust,11.0,7.2,6.366585520746414
15675,Neil Young: Heart of Gold,5.0,8.2,6.366585287227374
20348,Fandango,39.0,6.6,6.366555130892524
26326,Rock 'n' Roll High School,39.0,6.6,6.366555130892524
18499,The Decline of the American Empire,21.0,6.8,6.366554175303893
4486,Jesus of Montreal,21.0,6.8,6.366554175303893
17218,The Set-Up,21.0,6.8,6.366554175303893
48211,Sacco & Vanzetti,21.0,6.8,6.366554175303893
35797,Coup de Torchon,21.0,6.8,6.366554175303893
28476,The Phantom Tollbooth,21.0,6.8,6.366554175303893
19973,Comedian,21.0,6.8,6.366554175303893
11085,Mutiny on the Bounty (1962),68.0,6.5,6.366541118091535
482,Shaft (1971),68.0,6.5,6.366541118091535
11300,Something Wild,68.0,6.5,6.366541118091535
54083,Film Socialisme,17.0,6.9,6.366538064619908
30636,La Luna,17.0,6.9,6.366538064619908
2171,Wet Hot American Summer,271.0,6.4,6.366537780303585
27768,Some Folks Call It a Sling Blade,8.0,7.5,6.366537510287466
13209,Offside,27.0,6.7,6.3665070336765055
11475,Leningrad Cowboys Go America,27.0,6.7,6.3665070336765055
41602,Charlie Countryman,267.0,6.4,6.366480749314947
33680,Grand Hotel,67.0,6.5,6.366478956009556
636,THX 1138,265.0,6.4,6.366452160858318
24808,Something Wicked This Way Comes,38.0,6.6,6.36644490880555
20075,Nice Dreams,38.0,6.6,6.36644490880555
25147,Jude,38.0,6.6,6.36644490880555
24965,Gunga Din,38.0,6.6,6.36644490880555
42337,Beau Pere,14.0,7.0,6.366442367107482
42612,Medium Cool,14.0,7.0,6.366442367107482
14577,Dirty Work,66.0,6.5,6.3664167359932495
3064,Chances Are,66.0,6.5,6.3664167359932495
1444,Junebug,66.0,6.5,6.3664167359932495
24257,The Endless Summer 2,12.0,7.1,6.366410284473679
48797,Man Facing Southeast,12.0,7.1,6.366410284473679
33430,Twin Falls Idaho,12.0,7.1,6.366410284473679
4958,The Legend of Bagger Vance,259.0,6.4,6.366366102141865
15598,Alfie (1966),65.0,6.5,6.366354457961591
15592,Beaches,65.0,6.5,6.366354457961591
12186,Defending Your Life,65.0,6.5,6.366354457961591
402672,Mohenjo Daro,26.0,6.7,6.366348676181635
14328,The Paper Chase,26.0,6.7,6.366348676181635
28528,The Harder They Fall,26.0,6.7,6.366348676181635
19827,The In-Laws,26.0,6.7,6.366348676181635
6593,Godzilla vs. Mechagodzilla II,26.0,6.7,6.366348676181635
22575,Go West (1940),26.0,6.7,6.366348676181635
42464,O Lucky Man!,20.0,6.8,6.36634776761576
1050,Shower,20.0,6.8,6.36634776761576
36724,The Decline of Western Civilization Part II: The Metal Years,20.0,6.8,6.36634776761576
16090,The Blue Dahlia,37.0,6.6,6.366334582585661
17729,The Glenn Miller Story,37.0,6.6,6.366334582585661
193544,Thou Gild'st the Even,6.0,7.8,6.366313667443953
58062,Into the Arms of Strangers: Stories of the Kindertransport,6.0,7.8,6.366313667443953
8491,Weekend at Bernie's,255.0,6.4,6.366308483952425
20156,Exotica,64.0,6.5,6.366292121833398
13762,The Private Eyes,16.0,6.9,6.366283544266187
24453,The Razor's Edge (1984),16.0,6.9,6.366283544266187
12235,Jagged Edge,63.0,6.5,6.36622972752734
11209,The Alamo (1960),63.0,6.5,6.36622972752734
9909,Dangerous Minds,249.0,6.4,6.3662216855684814
42611,The Sorrow and the Pity,9.0,7.3,6.3662184325162
314407,Cocaine Cowboys: Reloaded,9.0,7.3,6.3662184325162
60141,Lavoura Arcaica,9.0,7.3,6.3662184325162
198391,Ricky Gervais Live 4: Science,9.0,7.3,6.3662184325162
39314,Mighty Joe Young (1949),25.0,6.7,6.366190168224763
20862,Smoke Signals,25.0,6.7,6.366190168224763
11876,The Horseman on the Roof,25.0,6.7,6.366190168224763
16933,They Drive by Night,25.0,6.7,6.366190168224763
18973,Cinderfella,25.0,6.7,6.366190168224763
65421,Eaux d'artifice,10.0,7.2,6.366186748297669
28628,Stonewall,10.0,7.2,6.366186748297669
25504,Shock Corridor,62.0,6.5,6.366167274961933
35206,Death in the Garden,8.0,7.4,6.3661543593499434
26354,Surfwise,8.0,7.4,6.3661543593499434
41999,The Art of the Steal (2009),19.0,6.8,6.3661411632505365
33015,Go West (1925),19.0,6.8,6.3661411632505365
27265,Mother (1996),19.0,6.8,6.3661411632505365
15824,The Inheritance,13.0,7.0,6.366139656754683
24481,Born Yesterday (1950),35.0,6.6,6.366113617156298
1942,Bunny Lake Is Missing,35.0,6.6,6.366113617156298
1413,M. Butterfly,35.0,6.6,6.366113617156298
9044,Tristan & Isolde,240.0,6.4,6.366090646179751
119431,Halo 4: Forward Unto Dawn,240.0,6.4,6.366090646179751
10586,The Ghost and the Darkness,238.0,6.4,6.36606138812516
14785,Bandit Queen,11.0,7.1,6.366059444082696
53712,A Kiss Before Dying,11.0,7.1,6.366059444082696
10557,East Is East,60.0,6.5,6.366042194726378
14821,Escape to Witch Mountain,60.0,6.5,6.366042194726378
212721,Gerontophilia,24.0,6.7,6.366031509591347
32082,The Hospital,24.0,6.7,6.366031509591347
22387,Random Harvest,24.0,6.7,6.366031509591347
1812,Trick,24.0,6.7,6.366031509591347
13482,The Milagro Beanfield War,24.0,6.7,6.366031509591347
20876,A Shock to the System,24.0,6.7,6.366031509591347
43239,Silk Stockings,15.0,6.9,6.3660287809278095
30142,"Vernon, Florida",15.0,6.9,6.3660287809278095
14108,The Weather Underground,15.0,6.9,6.3660287809278095
18391,Easy Money,34.0,6.6,6.366002977650707
18660,The Apple Dumpling Gang,34.0,6.6,6.366002977650707
9581,Fulltime Killer,34.0,6.6,6.366002977650707
42700,The Night of the Generals,34.0,6.6,6.366002977650707
315,"Faster, Pussycat! Kill! Kill!",59.0,6.5,6.365979566892501
157360,In a World...,232.0,6.4,6.365973310237987
12689,"Angus, Thongs and Perfect Snogging",231.0,6.4,6.365958586124631
8386,How High,230.0,6.4,6.365943849262848
319070,Drunk Stoned Brilliant Dead: The Story of the National Lampoon,18.0,6.8,6.365934361926983
24003,Clash by Night,18.0,6.8,6.365934361926983
38772,Melvin and Howard,18.0,6.8,6.365934361926983
467,The Hole,227.0,6.4,6.36589956202116
85638,The Scarlet Letter (1926),4.0,8.3,6.365897451764541
41316,Unprecedented: The 2000 Presidential Election,4.0,8.3,6.365897451764541
123047,Turtle Diary,4.0,8.3,6.365897451764541
26744,Force of Evil,33.0,6.6,6.365892233419965
66,Absolute Power,226.0,6.4,6.3658847739997455
56137,I Know Where I'm Going!,23.0,6.7,6.365872700066436
3865,Dark Blue Almost Black,23.0,6.7,6.365872700066436
11694,Cat Ballou,57.0,6.5,6.36585413538207
30192,Standing in the Shadows of Motown,12.0,7.0,6.365836656996923
26483,Beach Blanket Bingo,12.0,7.0,6.365836656996923
10239,Autumn Tale,12.0,7.0,6.365836656996923
20511,Chronicles,12.0,7.0,6.365836656996923
36041,The Big Gay Musical,12.0,7.0,6.365836656996923
5899,The Northerners,12.0,7.0,6.365836656996923
41778,Visions of Light,12.0,7.0,6.365836656996923
11185,"See No Evil, Hear No Evil",220.0,6.4,6.365795775823264
47955,White Dog,56.0,6.5,6.3657913315408665
41253,Damn Yankees!,9.0,7.2,6.365787594056687
21921,Richard Pryor: Here and Now,9.0,7.2,6.365787594056687
33214,Bad Timing,32.0,6.6,6.365781384315308
4789,The Garden of the Finzi-Continis,32.0,6.6,6.365781384315308
28201,The Girl in the Café,32.0,6.6,6.365781384315308
21721,Eddie and the Cruisers,32.0,6.6,6.365781384315308
50075,The Black Pirate,14.0,6.9,6.365773774256651
33762,Band of the Hand,14.0,6.9,6.365773774256651
24269,The Temptations,14.0,6.9,6.365773774256651
17592,The Wild Parrots of Telegraph Hill,8.0,7.3,6.365771208412421
44129,The Company Men,218.0,6.4,6.3657660064860915
1880,Red Dawn,217.0,6.4,6.36575110237694
38951,Charly (2002),6.0,7.6,6.3657383899924325
197033,Geography Club,55.0,6.5,6.3657284688656475
21991,State and Main,55.0,6.5,6.3657284688656475
6478,Beyond the Sea,55.0,6.5,6.3657284688656475
47907,The Spitfire Grill,17.0,6.8,6.3657273633633205
78237,On Probation,17.0,6.8,6.3657273633633205
6691,Priceless,215.0,6.4,6.365721255192799
29586,King Rat,22.0,6.7,6.365713739434675
81704,Romeos,22.0,6.7,6.365713739434675
25636,Jesus' Son,22.0,6.7,6.365713739434675
4483,The Return of Martin Guerre,22.0,6.7,6.365713739434675
24426,A.R.O.G.,22.0,6.7,6.365713739434675
15813,Dark Blue World,22.0,6.7,6.365713739434675
51242,Bread and Chocolate,10.0,7.1,6.365708267951249
51230,Cinemania,10.0,7.1,6.365708267951249
28292,Follow the Fleet,10.0,7.1,6.365708267951249
114524,Common Threads: Stories from the Quilt,2.0,10.0,6.365672563992755
177869,Survive and Advance,2.0,10.0,6.365672563992755
3022,Dr. Jekyll and Mr. Hyde,31.0,6.6,6.365670430187695
14118,Dedication,31.0,6.6,6.365670430187695
30072,Possession (2002),54.0,6.5,6.365665547273701
24106,The Black Cat,54.0,6.5,6.365665547273701
30295,Father Goose,54.0,6.5,6.365665547273701
37335,Bolero: Dance of Life,7.0,7.4,6.365658973432384
54659,Woman on the Beach,7.0,7.4,6.365658973432384
15018,Thriller: A Cruel Picture,53.0,6.5,6.36560256668216
8940,Tyson,30.0,6.6,6.365559370887801
1439,Anna and the King,204.0,6.4,6.3655561613015665
26306,Prefontaine,21.0,6.7,6.365554627480289
294,Desert Hearts,21.0,6.7,6.365554627480289
38548,Margaret Cho: I'm the One That I Want,3.0,8.7,6.365545017693519
10414,The Mighty Ducks,203.0,6.4,6.3655410738757805
22796,Simon Birch,52.0,6.5,6.365539527008004
22233,The Thrill of It All,11.0,7.0,6.365533367418979
49471,Get on the Bus,11.0,7.0,6.365533367418979
21585,Robin Williams: An Evening with Robin Williams,11.0,7.0,6.365533367418979
38722,My Family,11.0,7.0,6.365533367418979
139,Mifune,16.0,6.8,6.365520167277232
16176,The Slipper and the Rose,16.0,6.8,6.365520167277232
16156,Sarah Silverman: Jesus Is Magic,16.0,6.8,6.365520167277232
22600,Gangster's Paradise: Jerusalema,16.0,6.8,6.365520167277232
32023,Son of Dracula,16.0,6.8,6.365520167277232
33454,Scaramouche,13.0,6.9,6.365518523903923
48233,The Terrorist,4.0,8.1,6.365513565394906
12599,Pokémon: The Movie 2000,201.0,6.4,6.365510859336993
11114,Pete's Dragon,201.0,6.4,6.365510859336993
10510,Miracle on 34th Street (1994),199.0,6.4,6.365480591765819
43771,Gabbeh,6.0,7.5,6.365450751266672
14272,Chan Is Missing,6.0,7.5,6.365450751266672
40154,A Midwinter's Tale,6.0,7.5,6.365450751266672
13343,The Ghost & Mr. Chicken,29.0,6.6,6.365448206266015
50363,Summertime,29.0,6.6,6.365448206266015
2546,Zazie dans le métro,29.0,6.6,6.365448206266015
15321,Twin Town,29.0,6.6,6.365448206266015
19728,The Blue Max,29.0,6.6,6.365448206266015
14667,Dogfight,29.0,6.6,6.365448206266015
96821,Caesar Must Die,29.0,6.6,6.365448206266015
22744,Jane Eyre (1943),29.0,6.6,6.365448206266015
9964,Bad Taste,196.0,6.4,6.365435090667508
14670,’Round Midnight,20.0,6.7,6.365395363987101
41089,Under the Volcano,20.0,6.7,6.365395363987101
133823,Call Me Kuchu,8.0,7.2,6.365388057474899
14358,Mad Hot Ballroom,8.0,7.2,6.365388057474899
39125,Love the Hard Way,8.0,7.2,6.365388057474899
265351,İtirazım Var,9.0,7.1,6.3653567555971735
90214,Cosi,9.0,7.1,6.3653567555971735
42034,Dreamchild,9.0,7.1,6.3653567555971735
26333,Untamed Heart,49.0,6.5,6.365350052657278
3640,Mostly Martha,28.0,6.6,6.365336936172449
24998,Gates of Heaven,28.0,6.6,6.365336936172449
2297,Kafka,28.0,6.6,6.365336936172449
25898,Babes in Toyland (1934),28.0,6.6,6.365336936172449
29146,Charly (1968),28.0,6.6,6.365336936172449
41462,The Hitch-Hiker,28.0,6.6,6.365336936172449
33828,Criminal Lovers,28.0,6.6,6.365336936172449
33194,Xiu Xiu: The Sent-Down Girl,7.0,7.3,6.365323555717537
74899,The Fan (1981),7.0,7.3,6.365323555717537
31156,Dante's Hell Animated,4.0,8.0,6.365321622210089
14308,I Am Trying to Break Your Heart,4.0,8.0,6.365321622210089
17685,King of Hearts,15.0,6.8,6.365312773385863
84172,The Ambassador,15.0,6.8,6.365312773385863
25660,Nowhere to Hide,15.0,6.8,6.365312773385863
43307,Mr. Skeffington,15.0,6.8,6.365312773385863
52013,Marwencol,15.0,6.8,6.365312773385863
36676,Jonestown: The Life and Death of Peoples Temple,15.0,6.8,6.365312773385863
1376,Sweet Sixteen,48.0,6.5,6.365286775819317
13073,Palindromes,48.0,6.5,6.365286775819317
13365,49 Up,12.0,6.9,6.365263029520167
33738,Take Me Out to the Ball Game,12.0,6.9,6.365263029520167
88875,The Effect of Gamma Rays on Man-in-the-Moon Marigolds,12.0,6.9,6.365263029520167
27141,Liberty Heights,19.0,6.7,6.365235948738519
14518,Peter & the Wolf,19.0,6.7,6.365235948738519
4975,Love Is the Devil: Study for a Portrait of Francis Bacon,19.0,6.7,6.365235948738519
91487,State of Siege,19.0,6.7,6.365235948738519
39940,Picnic,19.0,6.7,6.365235948738519
58923,When the Levees Broke: A Requiem in Four Acts,10.0,7.0,6.36522978760483
18612,The Desperate Hours,27.0,6.6,6.365225560456923
2981,The Lost World,27.0,6.6,6.365225560456923
1379,Lights in the Dusk,27.0,6.6,6.365225560456923
14571,Patlabor: The Movie,27.0,6.6,6.365225560456923
22356,Angel and the Badman,27.0,6.6,6.365225560456923
11900,Even Dwarfs Started Small,27.0,6.6,6.365225560456923
15493,Star Wreck: In the Pirkinning,27.0,6.6,6.365225560456923
25189,The Mirror Has Two Faces,47.0,6.5,6.365223439481283
49706,Dream Home,47.0,6.5,6.365223439481283
9490,Half Baked,179.0,6.4,6.365174968283811
6522,Life,179.0,6.4,6.365174968283811
10934,Under the Tuscan Sun,178.0,6.4,6.365159544987583
1552,Parenthood,177.0,6.4,6.365144108023976
66092,I Never Promised You a Rose Garden,4.0,7.9,6.365129679025272
9613,Spider,176.0,6.4,6.365128657374815
26889,The Brother from Another Planet,26.0,6.6,6.3651140789689755
20689,The Dancer Upstairs,14.0,6.8,6.365105181405818
20849,Possessed,14.0,6.8,6.365105181405818
51044,Carmen Jones,14.0,6.8,6.365105181405818
34667,Nightfall,14.0,6.8,6.365105181405818
26484,Beach Party,14.0,6.8,6.365105181405818
10852,Kung Fu Cult Master,14.0,6.8,6.365105181405818
11584,Roxanne,174.0,6.4,6.365097714946966
14662,Slums of Beverly Hills,45.0,6.5,6.365096587968994
21156,Lunacy,18.0,6.7,6.365076381517536
49096,Empire of Passion,18.0,6.7,6.365076381517536
40860,Drained,18.0,6.7,6.365076381517536
13650,Delirious (2006),18.0,6.7,6.365076381517536
16618,Hans Christian Andersen,18.0,6.7,6.365076381517536
323373,Deathgasm,172.0,6.4,6.36506671755799
32054,Hope and Glory,44.0,6.5,6.365033072626339
10608,Bob Roberts,44.0,6.5,6.365033072626339
19357,Summer Rental,44.0,6.5,6.365033072626339
5072,Severance,169.0,6.4,6.365020118101653
42045,Sweet Dreams,11.0,6.9,6.365007290755261
52903,Steam of Life,11.0,6.9,6.365007290755261
29242,The Mummy's Curse,11.0,6.9,6.365007290755261
47452,Love and Death on Long Island,11.0,6.9,6.365007290755261
74122,The Bigamist,11.0,6.9,6.365007290755261
342786,Rubble Kings,8.0,7.1,6.365004906537377
18242,The Secret Adventures of Tom Thumb,8.0,7.1,6.365004906537377
59964,Cabin in the Sky,8.0,7.1,6.365004906537377
41007,A Month by the Lake,7.0,7.2,6.3649881380026905
57103,The Best of Everything,7.0,7.2,6.3649881380026905
26578,The Falcon and the Snowman,43.0,6.5,6.364969497446814
142168,Searching for Debra Winger,3.0,8.3,6.364968911690013
43517,This Is the Army,3.0,8.3,6.364968911690013
11298,The Howling,165.0,6.4,6.364957791756927
152795,The Congress,165.0,6.4,6.364957791756927
84184,Celeste & Jesse Forever,164.0,6.4,6.3649421754516435
65673,A Letter to Elia,4.0,7.8,6.364937735840455
57840,Captain January,9.0,7.0,6.3649259171376595
34899,The Vertical Ray of the Sun,17.0,6.7,6.364916662106734
3076,Frankenstein Meets the Wolf Man,42.0,6.5,6.364905862345821
40085,"The Long, Hot Summer",42.0,6.5,6.364905862345821
49689,Broken Wings,13.0,6.8,6.364897391053161
46027,Night Falls on Manhattan,24.0,6.6,6.364890798072538
51120,Peter Pan (1960),6.0,7.3,6.364875473815151
70089,Comet in Moominland,6.0,7.3,6.364875473815151
239566,Get on Up,158.0,6.4,6.3648481845459965
23478,Mozart and the Whale,41.0,6.5,6.364842167238602
2428,The Greatest Story Ever Told,41.0,6.5,6.364842167238602
26246,Incident at Oglala,3.0,8.2,6.364824885189138
10569,Small Time Crooks,155.0,6.4,6.364800999845507
2617,The Great Outdoors,155.0,6.4,6.364800999845507
16246,Gone in 60 Seconds,40.0,6.5,6.364778412040244
24229,The Killers (1964),40.0,6.5,6.364778412040244
3171,Bambi Meets Godzilla,40.0,6.5,6.364778412040244
16263,Girls Just Want to Have Fun,40.0,6.5,6.364778412040244
10278,Return to Paradise,40.0,6.5,6.364778412040244
21451,Ministry of Fear,40.0,6.5,6.364778412040244
11655,Cronos,153.0,6.4,6.3647694729414965
19762,Son of Flubber,16.0,6.7,6.364756790288277
42225,Padre Padrone,16.0,6.7,6.364756790288277
43865,Stella Dallas,16.0,6.7,6.364756790288277
29269,Tony Takitani,16.0,6.7,6.364756790288277
42264,Smile,10.0,6.9,6.36475130725841
25994,The Winter Guest,10.0,6.9,6.36475130725841
29243,The Mummy's Ghost,10.0,6.9,6.36475130725841
22485,loudQUIETloud: A Film About the Pixies,10.0,6.9,6.36475130725841
38769,Little Miss Broadway,2.0,9.0,6.364711926129213
15081,The Three Lives of Thomasina,12.0,6.8,6.364689402043411
30180,Hype!,12.0,6.8,6.364689402043411
27678,Barbarians at the Gate,12.0,6.8,6.364689402043411
42719,Georgy Girl,12.0,6.8,6.364689402043411
44497,Hustler White,12.0,6.8,6.364689402043411
35292,Funny Bones,12.0,6.8,6.364689402043411
254578,Phoenix,147.0,6.4,6.364674552461759
31598,Q & A,22.0,6.6,6.364667092273705
17961,L'Enfer,22.0,6.6,6.364667092273705
26332,Electra Glide in Blue,22.0,6.6,6.364667092273705
30304,Picture Bride,5.0,7.4,6.3646667759920925
51707,Girlhood,5.0,7.4,6.3646667759920925
40721,The Love God?,5.0,7.4,6.3646667759920925
48260,Butterfly Kiss,5.0,7.4,6.3646667759920925
42918,Winnebago Man,38.0,6.5,6.364650721029634
22358,The Island (2006),38.0,6.5,6.364650721029634
11861,How To Make An American Quilt,38.0,6.5,6.364650721029634
15347,Born Free,38.0,6.5,6.364650721029634
50314,My Architect,8.0,7.0,6.364621755599853
48395,Rare Exports: A Christmas Tale,143.0,6.4,6.364610987473724
121826,Quartet,141.0,6.4,6.364579119117817
16135,Mister Lonely,21.0,6.6,6.364555079656686
31773,Libeled Lady,21.0,6.6,6.364555079656686
51276,Silent Souls,21.0,6.6,6.364555079656686
21386,Will Vinton's Claymation Christmas Celebration,4.0,7.6,6.36455384947082
11980,The Prophecy,139.0,6.4,6.3645471933142765
991,The Man Who Fell to Earth,139.0,6.4,6.3645471933142765
43775,Guantanamera,3.0,8.0,6.364536832187385
65075,Keep the River on Your Right: A Modern Cannibal Tale,3.0,8.0,6.364536832187385
11507,Body Double,138.0,6.4,6.36453120882108
47261,Carancho,36.0,6.5,6.364522788631449
17221,Where the Sidewalk Ends,36.0,6.5,6.364522788631449
11592,Serial Mom,137.0,6.4,6.364515209907627
11047,Asterix the Gaul,136.0,6.4,6.364499196554396
34767,The White Stripes: Under Great White Northern Lights,9.0,6.9,6.3644950786781465
29568,In the City of Sylvia,9.0,6.9,6.3644950786781465
23522,The Book of Life (1998),9.0,6.9,6.3644950786781465
52258,The Emperor's New Clothes,9.0,6.9,6.3644950786781465
13158,Aqua Teen Hunger Force Colon Movie Film for Theaters,35.0,6.5,6.364458731698013
15179,"Patrik, Age 1.5",35.0,6.5,6.364458731698013
47697,Othello (1951),35.0,6.5,6.364458731698013
13768,Tuck Everlasting,133.0,6.4,6.364451069660278
16771,Barcelona,20.0,6.6,6.364442960358444
36741,School for Scoundrels,20.0,6.6,6.364442960358444
14584,The Cheap Detective,20.0,6.6,6.364442960358444
23033,Jungle Book,20.0,6.6,6.364442960358444
23152,People Will Talk,20.0,6.6,6.364442960358444
21735,49th Parallel,20.0,6.6,6.364442960358444
53229,Requiem for a Heavyweight,14.0,6.7,6.364436588554986
30068,Devil's Playground,14.0,6.7,6.364436588554986
287689,7 Days in Hell,132.0,6.4,6.364434998352004
64963,Rough Night in Jericho,5.0,7.3,6.364426962087682
41647,"The Wonderful, Horrible Life of Leni Riefenstahl",5.0,7.3,6.364426962087682
25110,Pauline & Paulette,5.0,7.3,6.364426962087682
9410,Great Expectations,131.0,6.4,6.364418912505807
7219,Zombie Flesh Eaters,130.0,6.4,6.364402812101954
10503,Happy-Go-Lucky,130.0,6.4,6.364402812101954
39507,The Dead,34.0,6.5,6.364394614160559
35172,The Son,34.0,6.5,6.364394614160559
46986,Flirt,4.0,7.5,6.364361906286002
29353,My Little Chickadee,4.0,7.5,6.364361906286002
88893,Scream of Stone,4.0,7.5,6.364361906286002
10743,Confidence,127.0,6.4,6.364354423346571
43278,The Life of Emile Zola,19.0,6.6,6.364330734226501
38047,Eureka,19.0,6.6,6.364330734226501
87380,Absent,19.0,6.6,6.364330734226501
29461,Soul Food,19.0,6.6,6.364330734226501
22073,Hoodlum,33.0,6.5,6.364330435933039
43089,Roadgames,33.0,6.5,6.364330435933039
112,Italian for Beginners,33.0,6.5,6.364330435933039
32119,The Boys of St. Vincent,7.0,7.0,6.364317302572996
15730,Love & Human Remains,7.0,7.0,6.364317302572996
